,DATE,PPIACO
3333,2022-07-17,272.274
3334,2022-07-18,272.274
3335,2022-07-19,272.274
3336,2022-07-20,272.274
3337,2022-07-21,272.274
3338,2022-07-22,272.274
3339,2022-07-23,272.274
3340,2022-07-24,272.274
3341,2022-07-25,272.274
3342,2022-07-26,272.274
3343,2022-07-27,272.274
3344,2022-07-28,272.274
3345,2022-07-29,272.274
3346,2022-07-30,272.274
3347,2022-07-31,272.274
3348,2022-08-01,269.546
3349,2022-08-02,269.546
3350,2022-08-03,269.546
3351,2022-08-04,269.546
3352,2022-08-05,269.546
3353,2022-08-06,269.546
3354,2022-08-07,269.546
3355,2022-08-08,269.546
3356,2022-08-09,269.546
3357,2022-08-10,269.546
3358,2022-08-11,269.546
3359,2022-08-12,269.546
3360,2022-08-13,269.546
3361,2022-08-14,269.546
3362,2022-08-15,269.546
3363,2022-08-16,269.546
3364,2022-08-17,269.546
3365,2022-08-18,269.546
3366,2022-08-19,269.546
3367,2022-08-20,269.546
3368,2022-08-21,269.546
3369,2022-08-22,269.546
3370,2022-08-23,269.546
3371,2022-08-24,269.546
3372,2022-08-25,269.546
3373,2022-08-26,269.546
3374,2022-08-27,269.546
3375,2022-08-28,269.546
3376,2022-08-29,269.546
3377,2022-08-30,269.546
3378,2022-08-31,269.546
3379,2022-09-01,267.898
3380,2022-09-02,267.898
3381,2022-09-03,267.898
3382,2022-09-04,267.898
3383,2022-09-05,267.898
3384,2022-09-06,267.898
3385,2022-09-07,267.898
3386,2022-09-08,267.898
3387,2022-09-09,267.898
3388,2022-09-10,267.898
3389,2022-09-11,267.898
3390,2022-09-12,267.898
3391,2022-09-13,267.898
3392,2022-09-14,267.898
3393,2022-09-15,267.898
3394,2022-09-16,267.898
3395,2022-09-17,267.898
3396,2022-09-18,267.898
3397,2022-09-19,267.898
3398,2022-09-20,267.898
3399,2022-09-21,267.898
3400,2022-09-22,267.898
3401,2022-09-23,267.898
3402,2022-09-24,267.898
3403,2022-09-25,267.898
3404,2022-09-26,267.898
3405,2022-09-27,267.898
3406,2022-09-28,267.898
3407,2022-09-29,267.898
3408,2022-09-30,267.898
3409,2022-10-01,265.061
3410,2022-10-02,265.061
3411,2022-10-03,265.061
3412,2022-10-04,265.061
3413,2022-10-05,265.061
3414,2022-10-06,265.061
3415,2022-10-07,265.061
3416,2022-10-08,265.061
3417,2022-10-09,265.061
3418,2022-10-10,265.061
3419,2022-10-11,265.061
3420,2022-10-12,265.061
3421,2022-10-13,265.061
3422,2022-10-14,265.061
3423,2022-10-15,265.061
3424,2022-10-16,265.061
3425,2022-10-17,265.061
3426,2022-10-18,265.061
3427,2022-10-19,265.061
3428,2022-10-20,265.061
3429,2022-10-21,265.061
3430,2022-10-22,265.061
3431,2022-10-23,265.061
3432,2022-10-24,265.061
3433,2022-10-25,265.061
3434,2022-10-26,265.061
3435,2022-10-27,265.061
3436,2022-10-28,265.061
3437,2022-10-29,265.061
3438,2022-10-30,265.061
3439,2022-10-31,265.061
3440,2022-11-01,263.157
3441,2022-11-02,263.157
3442,2022-11-03,263.157
3443,2022-11-04,263.157
3444,2022-11-05,263.157
3445,2022-11-06,263.157
3446,2022-11-07,263.157
3447,2022-11-08,263.157
3448,2022-11-09,263.157
3449,2022-11-10,263.157
3450,2022-11-11,263.157
3451,2022-11-12,263.157
3452,2022-11-13,263.157
3453,2022-11-14,263.157
3454,2022-11-15,263.157
3455,2022-11-16,263.157
3456,2022-11-17,263.157
3457,2022-11-18,263.157
3458,2022-11-19,263.157
3459,2022-11-20,263.157
3460,2022-11-21,263.157
3461,2022-11-22,263.157
3462,2022-11-23,263.157
3463,2022-11-24,263.157
3464,2022-11-25,263.157
3465,2022-11-26,263.157
3466,2022-11-27,263.157
3467,2022-11-28,263.157
3468,2022-11-29,263.157
3469,2022-11-30,263.157
3470,2022-12-01,257.897
3471,2022-12-02,257.897
3472,2022-12-03,257.897
3473,2022-12-04,257.897
3474,2022-12-05,257.897
3475,2022-12-06,257.897
3476,2022-12-07,257.897
3477,2022-12-08,257.897
3478,2022-12-09,257.897
3479,2022-12-10,257.897
3480,2022-12-11,257.897
3481,2022-12-12,257.897
3482,2022-12-13,257.897
3483,2022-12-14,257.897
3484,2022-12-15,257.897
3485,2022-12-16,257.897
3486,2022-12-17,257.897
3487,2022-12-18,257.897
3488,2022-12-19,257.897
3489,2022-12-20,257.897
3490,2022-12-21,257.897
3491,2022-12-22,257.897
3492,2022-12-23,257.897
3493,2022-12-24,257.897
3494,2022-12-25,257.897
3495,2022-12-26,257.897
3496,2022-12-27,257.897
3497,2022-12-28,257.897
3498,2022-12-29,257.897
3499,2022-12-30,257.897
3500,2022-12-31,257.897
3501,2023-01-01,260.183
3502,2023-01-02,260.183
3503,2023-01-03,260.183
3504,2023-01-04,260.183
3505,2023-01-05,260.183
3506,2023-01-06,260.183
3507,2023-01-07,260.183
3508,2023-01-08,260.183
3509,2023-01-09,260.183
3510,2023-01-10,260.183
3511,2023-01-11,260.183
3512,2023-01-12,260.183
3513,2023-01-13,260.183
3514,2023-01-14,260.183
3515,2023-01-15,260.183
3516,2023-01-16,260.183
3517,2023-01-17,260.183
3518,2023-01-18,260.183
3519,2023-01-19,260.183
3520,2023-01-20,260.183
3521,2023-01-21,260.183
3522,2023-01-22,260.183
3523,2023-01-23,260.183
3524,2023-01-24,260.183
3525,2023-01-25,260.183
3526,2023-01-26,260.183
3527,2023-01-27,260.183
3528,2023-01-28,260.183
3529,2023-01-29,260.183
3530,2023-01-30,260.183
3531,2023-01-31,260.183
3532,2023-02-01,258.495
3533,2023-02-02,258.495
3534,2023-02-03,258.495
3535,2023-02-04,258.495
3536,2023-02-05,258.495
3537,2023-02-06,258.495
3538,2023-02-07,258.495
3539,2023-02-08,258.495
3540,2023-02-09,258.495
3541,2023-02-10,258.495
3542,2023-02-11,258.495
3543,2023-02-12,258.495
3544,2023-02-13,258.495
3545,2023-02-14,258.495
3546,2023-02-15,258.495
3547,2023-02-16,258.495
3548,2023-02-17,258.495
3549,2023-02-18,258.495
3550,2023-02-19,258.495
3551,2023-02-20,258.495
3552,2023-02-21,258.495
3553,2023-02-22,258.495
3554,2023-02-23,258.495
3555,2023-02-24,258.495
3556,2023-02-25,258.495
3557,2023-02-26,258.495
3558,2023-02-27,258.495
3559,2023-02-28,258.495
3560,2023-03-01,257.171
3561,2023-03-02,257.171
3562,2023-03-03,257.171
3563,2023-03-04,257.171
3564,2023-03-05,257.171
3565,2023-03-06,257.171
3566,2023-03-07,257.171
3567,2023-03-08,257.171
3568,2023-03-09,257.171
3569,2023-03-10,257.171
3570,2023-03-11,257.171
3571,2023-03-12,257.171
3572,2023-03-13,257.171
3573,2023-03-14,257.171
3574,2023-03-15,257.171
3575,2023-03-16,257.171
3576,2023-03-17,257.171
3577,2023-03-18,257.171
3578,2023-03-19,257.171
3579,2023-03-20,257.171
3580,2023-03-21,257.171
3581,2023-03-22,257.171
3582,2023-03-23,257.171
3583,2023-03-24,257.171
3584,2023-03-25,257.171
3585,2023-03-26,257.171
3586,2023-03-27,257.171
3587,2023-03-28,257.171
3588,2023-03-29,257.171
3589,2023-03-30,257.171
3590,2023-03-31,257.171
3591,2023-04-01,257.381
